,min1,min2,min3,min123,max1,max2,max3,max123,mean1,mean2,mean3,mean123,std1,std2,std3,std123,sad1,sad2,sad3,sad123,corl1,corl2,corl3,corl123,onoff1,onoff2,onoff3,onoff123,range1,range2,range3,range123,ptime,pfixed,pprob
2012-06-17 21:15:00,296.844,66.538,229.278,593.688,1135.01,903.919,231.838,2270.015,335.831724444,104.984241111,230.847476667,671.663442222,50.1361565793,50.1261652507,0.268658523268,100.272206782,1890.147,1790.367,202.38,3780.284,0.737440527228,0.737084659228,0.41297069198,0.737441032082,4.0,4.0,0.0,4.0,838.166,837.381,2.56,1676.327,62,0,1.0
2012-06-17 21:30:00,242.658,15.298,226.615,485.316,298.475,67.292,231.697,596.95,281.254335556,51.0720166667,230.182318889,562.508671111,23.0158766106,23.2821742889,1.01804769731,46.0317532212,434.245,196.874,348.897,868.49,0.998113338656,0.998575447807,0.797360181454,0.998113338656,1.0,1.0,0.0,2.0,55.817,51.994,5.082,111.634,63,0,1.0
2012-06-17 21:45:00,243.208,15.33,227.716,486.416,1132.88,901.662,232.215,2265.759,317.394601111,86.6472466667,230.747355556,634.789203333,74.144444047,74.0780635218,0.318908267384,148.288900327,3098.635,2996.111,223.422,6197.268,0.810363133035,0.810112485401,0.474413072991,0.810363058999,6.0,6.0,0.0,7.0,889.672,886.332,4.499,1779.343,64,0,1.0
2012-06-18 06:00:00,37.002,15.571,21.105,74.004,560.218,538.558,22.131,1120.436,91.9320922222,70.2907566667,21.6413355556,183.864184444,32.4785339652,32.4673354373,0.163221716934,64.9570679303,1650.247,1582.754,165.075,3300.494,0.769900462501,0.769653371511,-0.0240891640491,0.769900462501,7.0,7.0,0.0,9.0,523.216,522.987,1.026,1046.432,1,0,1.0
2012-06-18 06:15:00,37.0,15.627,21.082,74.0,842.076,820.218,22.686,1684.152,85.0209366667,63.4195022222,21.6014344444,170.041873333,71.66584119,71.6671142356,0.170640875136,143.33168238,2826.5,2753.921,168.681,5653.0,0.842793606009,0.84281343931,-0.00143183024174,0.842793606009,6.0,6.0,0.0,7.0,805.076,804.591,1.604,1610.152,2,0,1.0
2012-06-18 06:30:00,36.773,15.465,20.973,73.546,164.322,142.666,22.055,328.644,104.211344444,82.6676222222,21.5437222222,208.422688889,54.5890965498,54.5545039582,0.178250615824,109.1781931,352.545,268.906,178.031,705.09,0.999070399536,0.999080520207,0.0438220504112,0.999070399536,3.0,3.0,0.0,3.0,127.549,127.201,1.082,255.098,3,0,1.0
2012-06-18 06:45:00,36.844,15.409,20.959,73.688,466.514,445.409,22.06,933.028,96.0472066667,74.5235911111,21.5236155556,192.094413333,62.4014504691,62.3698655843,0.179274297147,124.802900938,1260.227,1195.907,166.892,2520.454,0.963879383842,0.963855284423,0.147552001989,0.963879383842,5.0,5.0,0.0,6.0,429.67,430.0,1.101,859.34,4,0,1.0
2012-06-18 07:00:00,57.812,36.523,20.804,115.624,801.511,780.03,22.046,1603.022,135.263447778,113.810068889,21.4533788889,270.526895556,48.1512692038,48.181382773,0.206536822808,96.3025384075,2144.503,2080.01,170.061,4289.006,0.796490638487,0.796841028326,0.343244184083,0.796490638487,8.0,8.0,0.0,13.0,743.699,743.507,1.242,1487.398,5,0,1.0
2012-06-18 07:15:00,87.432,66.348,20.733,174.864,672.927,651.479,22.074,1345.854,105.982898889,84.5680711111,21.4148277778,211.965797778,31.9078831174,31.9313299404,0.178065236279,63.8157662348,1346.304,1281.928,162.082,2692.608,0.76085559112,0.761498091943,0.194458574285,0.76085559112,5.0,5.0,0.0,6.0,585.495,585.131,1.341,1170.99,6,0,1.0
2012-06-18 07:30:00,36.865,15.525,21.053,73.73,89.482,67.764,22.06,178.964,54.5614222222,32.97814,21.5832822222,109.122844444,24.1603071859,24.1473505589,0.146546276828,48.3206143718,256.179,190.83,151.017,512.358,0.998610952727,0.998655213443,-0.0227527546084,0.998610952727,1.0,1.0,0.0,2.0,52.617,52.239,1.007,105.234,7,0,1.0
2012-06-18 07:45:00,37.067,15.613,21.157,74.134,999.213,977.233,22.046,1998.426,132.952781111,111.380377778,21.5724033333,265.905562222,67.2159341269,67.2184951827,0.154924038906,134.431868254,2702.29,2643.085,161.755,5404.58,0.800496361932,0.800775988319,-0.0543645803655,0.800496361932,6.0,6.0,0.0,6.0,962.146,961.62,0.889,1924.292,8,0,1.0
2012-06-18 08:00:00,36.761,15.344,21.063,73.522,160.003,137.995,22.065,320.006,71.3557877778,49.8663477778,21.48944,142.711575556,45.7912744352,45.7753863201,0.156843955667,91.5825488704,332.471,262.85,156.357,664.942,0.998883053024,0.998893140742,0.0394972332736,0.998883053024,3.0,3.0,0.0,4.0,123.242,122.651,1.002,246.484,9,0,1.0
2012-06-18 08:15:00,36.774,15.567,20.715,73.548,2018.5,1996.76,22.07,4037.005,486.04231,464.520771111,21.5216611111,972.084742222,776.704220733,776.612301267,0.204994635267,1553.40866544,5705.14,5658.372,163.118,11410.446,0.995978963284,0.995977863236,0.390193059431,0.995978956562,8.0,8.0,0.0,17.0,1981.726,1981.193,1.355,3963.457,10,0,1.0
2012-06-18 08:30:00,119.166,97.855,21.068,238.332,926.913,905.422,22.136,1853.826,167.952292222,146.36302,21.5892722222,335.904584444,39.3996956236,39.3922670533,0.177105934456,78.7993912472,3238.893,3218.11,165.507,6477.786,0.624646560586,0.62428736628,0.138741392901,0.624646560586,5.0,5.0,0.0,15.0,807.747,807.567,1.068,1615.494,11,0,1.0
2012-06-18 08:45:00,69.755,48.139,21.157,139.51,687.211,665.588,22.079,1374.422,116.795903333,95.1934344444,21.6024688889,233.591806667,31.4285020419,31.4249304077,0.152447172158,62.8570040838,3200.575,3187.627,153.736,6401.15,0.673770887598,0.67380898331,0.0104848942121,0.673770887598,4.0,4.0,0.0,20.0,617.456,617.449,0.922,1234.912,12,0,1.0
2012-06-18 09:00:00,70.04,48.394,21.148,140.08,814.58,792.934,22.328,1629.16,132.302661111,110.687521111,21.61514,264.605322222,43.2781276835,43.2685218948,0.164350260684,86.556255367,2933.284,2909.719,169.577,5866.568,0.748699765382,0.748603077415,-0.0245611587745,0.748699765382,8.0,8.0,0.0,15.0,744.54,744.54,1.18,1489.08,13,1,1.0
2012-06-18 09:15:00,112.599,90.99,21.063,225.198,790.904,769.23,22.121,1581.808,168.59585,147.037215556,21.5586344444,337.1917,40.5627600199,40.5643193065,0.162410385086,81.1255200398,2505.395,2475.952,164.695,5010.79,0.784011944798,0.78419431291,-0.0176319761901,0.784011944798,4.0,4.0,0.0,10.0,678.305,678.24,1.058,1356.61,14,1,1.0
2012-06-18 09:30:00,75.344,54.037,20.955,150.688,137.533,116.033,22.173,275.066,114.590271111,93.0647333333,21.5255377778,229.180542222,22.7678734458,22.7626577747,0.167325296854,45.5357468916,849.409,816.266,157.329,1698.818,0.995640286641,0.995687939332,0.127009576711,0.995640286641,1.0,1.0,0.0,3.0,62.189,61.996,1.218,124.378,15,1,1.0
2012-06-18 09:45:00,75.569,53.908,21.025,151.138,915.964,894.638,21.999,1831.928,119.702142222,98.1612644444,21.5408777778,239.404284444,67.0006440652,66.997595778,0.162879322162,134.00128813,3513.64,3488.965,168.523,7027.28,0.740347468859,0.740166768209,-0.0311182042386,0.740347468859,7.0,7.0,0.0,7.0,840.395,840.73,0.974,1680.79,16,1,1.0
2012-06-18 10:00:00,65.764,44.264,20.941,131.528,197.592,175.979,22.253,395.184,159.279491111,137.660204444,21.6192866667,318.558982222,45.3467015381,45.4516251824,0.207324060098,90.6934030762,694.52,653.246,166.008,1389.04,0.998299143712,0.998321142743,0.381670936942,0.998299143712,2.0,2.0,0.0,5.0,131.828,131.715,1.312,263.656,17,1,1.0
2012-06-18 10:15:00,58.015,36.634,21.058,116.03,998.588,976.923,22.178,1997.176,85.8304922222,64.2170033333,21.6134888889,171.660984444,52.6218605776,52.6542639824,0.200241636257,105.243721155,2706.232,2674.742,161.716,5412.464,0.688094668168,0.688577593775,0.36642606679,0.688094668168,4.0,4.0,0.0,9.0,940.573,940.289,1.12,1881.146,18,1,1.0
2012-06-18 10:30:00,114.138,92.892,21.025,228.276,1022.48,1000.75,21.999,2044.956,191.016577778,169.474811111,21.5417566667,382.033145556,79.3697536516,79.3852990181,0.158057154832,158.739402438,2675.059,2639.974,164.459,5350.11,0.87544767151,0.875479874662,-0.0299143152192,0.875448151391,5.0,5.0,0.0,9.0,908.342,907.858,0.974,1816.68,19,1,1.0
2012-06-18 10:45:00,61.601,36.241,21.025,123.202,2544.75,1307.17,1248.3,5089.51,1101.78630556,596.831734444,504.954497778,2203.57253778,1126.33566361,552.401095756,574.954801842,2252.6712342,10241.977,6392.921,4055.442,20483.8,0.995186280238,0.994091939122,0.995679198626,0.995186272647,18.0,17.0,7.0,27.0,2483.149,1270.929,1227.275,4966.308,20,1,1.0
2012-06-18 11:00:00,119.014,93.961,21.557,238.028,3108.88,1897.55,1239.19,6217.76,332.425723333,218.021613333,114.404096667,664.851433333,601.692730345,321.183354224,293.22186043,1203.38542536,59872.95,31052.466,28977.806,119745.88,0.857513982432,0.869040297858,0.846511261794,0.857514027551,62.0,54.0,46.0,78.0,2989.866,1803.589,1217.633,5979.732,21,1,1.0
2012-06-18 11:15:00,74.353,52.519,21.275,148.706,2625.63,1427.93,1235.97,5251.26,352.859973333,238.242203333,114.617756667,705.719933333,608.630906106,309.148005031,302.111623355,1217.26178042,67536.512,34637.385,33135.684,135072.985,0.841900663127,0.842021871806,0.836918978226,0.841900778415,73.0,62.0,53.0,94.0,2551.277,1375.411,1214.695,5102.554,22,1,1.0
2012-06-18 11:30:00,73.227,51.741,21.016,146.454,2578.76,1982.79,1231.56,5157.52,1097.81276556,1049.58097556,48.23176,2195.62550111,930.387911602,913.26740433,165.192793082,1860.77580233,33444.085,23804.289,9745.022,66888.362,0.9734726726,0.985381440449,0.859179676818,0.973472669823,36.0,33.0,16.0,43.0,2505.533,1931.049,1210.544,5011.066,23,1,1.0
2012-06-18 11:45:00,89.18,47.57,20.988,178.36,924.181,695.89,384.399,1848.362,196.087468889,104.641933333,91.4455355556,392.174937778,111.863150906,27.1917288929,96.9634482752,223.726301813,3776.717,3196.87,724.225,7553.434,0.971299713018,0.597102341538,0.993479389701,0.971299713018,10.0,6.0,4.0,25.0,835.001,648.32,363.411,1670.002,24,1,1.0
2012-06-18 12:00:00,333.485,104.993,228.168,666.97,874.553,644.813,231.123,1749.106,350.027102222,120.143402222,229.8837,700.054204444,21.5667139193,21.5849170677,0.418891719332,43.1334278385,1878.22,1824.573,203.015,3756.44,0.548080475513,0.548721186192,0.745627836333,0.548080475513,5.0,5.0,0.0,10.0,541.068,539.82,2.955,1082.136,25,1,1.0
2012-06-18 12:15:00,298.429,67.88,228.799,596.858,341.295,110.84,232.883,682.59,333.864868889,103.325274444,230.539594444,667.729737778,4.35239230274,4.41610638192,0.604008693346,8.70478460549,1414.254,1348.846,259.768,2828.508,0.785833236811,0.796799893029,0.785787769549,0.785833236811,2.0,2.0,0.0,10.0,42.866,42.96,4.084,85.732,26,1,1.0
2012-06-18 12:30:00,271.567,41.074,228.196,543.134,1126.59,896.699,231.245,2253.179,325.707858889,96.0036455556,229.704207778,651.415712222,52.2734440316,52.4139874561,0.544374078167,104.546802888,2500.141,2434.455,233.236,5000.28,0.759015858528,0.760519068833,0.804460833432,0.759016190465,4.0,4.0,0.0,5.0,855.023,855.625,3.049,1710.045,27,1,1.0
2012-06-18 12:45:00,322.287,93.328,227.537,644.574,894.97,665.644,231.49,1789.94,365.972531111,136.894328889,229.078202222,731.945062222,41.4875463565,41.4774222851,0.554408363161,82.9750927129,1667.766,1580.748,241.062,3335.532,0.858428355822,0.858385533189,0.782093748909,0.858428355822,4.0,4.0,0.0,5.0,572.683,572.316,3.953,1145.366,28,1,1.0
2012-06-18 13:00:00,283.436,52.727,229.297,566.872,2866.73,1371.32,1495.41,5733.46,912.105344444,381.600304444,530.504997778,1824.21064667,902.288253831,459.365808499,443.199710965,1804.57646365,13320.063,6795.921,6685.842,26640.05,0.990602591392,0.990792275087,0.990110899064,0.990602589242,18.0,16.0,15.0,23.0,2583.294,1318.593,1266.113,5166.588,29,1,1.0
2012-06-18 13:15:00,271.601,40.685,229.062,543.202,1194.59,964.194,231.857,2389.183,370.831346667,140.148793333,230.682551111,741.662691111,72.7180216433,72.8327726682,0.369611873887,145.436018088,3890.93,3849.277,193.487,7781.866,0.813408168714,0.814095412136,0.694180599674,0.813408338133,6.0,6.0,0.0,13.0,922.989,923.509,2.795,1845.981,30,1,1.0
2012-06-18 13:30:00,283.145,53.236,227.745,566.29,409.595,179.024,231.01,819.19,348.929542222,119.243587778,229.685954444,697.859084444,31.2972070631,31.0506222924,0.4637546184,62.5944141263,844.692,785.119,219.275,1689.384,0.996281767171,0.996283723862,0.767984870972,0.996281767171,3.0,3.0,0.0,9.0,126.45,125.788,3.265,252.9,31,1,1.0
2012-06-18 13:45:00,267.876,40.857,225.881,535.752,1203.79,975.29,230.935,2407.577,293.551865556,64.4435255556,229.108334444,587.103725556,47.9565834567,48.0363074643,0.784024279956,95.913061357,2661.955,2568.393,260.862,5323.904,0.622679450954,0.623940780248,0.849044243213,0.622679677405,2.0,2.0,0.0,6.0,935.914,934.433,5.054,1871.825,32,1,1.0
2012-06-18 14:00:00,322.549,94.814,225.947,645.098,958.008,729.266,229.947,1916.016,401.298123333,172.598181111,228.699942222,802.596246667,29.7205441419,29.7230371007,0.428300377732,59.4410882837,2020.733,1964.567,207.73,4041.466,0.699734329954,0.699783418877,0.712334254329,0.699734329954,5.0,5.0,0.0,12.0,635.459,634.452,4.0,1270.918,33,1,1.0
2012-06-18 14:15:00,266.347,38.056,225.815,532.694,338.477,108.951,230.483,676.954,300.359047778,71.8723744444,228.486673333,600.718095556,25.9411272844,25.3621571907,0.850860018995,51.8822545687,2682.64,2653.687,259.793,5365.28,0.986437180305,0.985955484795,0.876640826659,0.986437180305,1.0,1.0,0.0,20.0,72.13,70.895,4.668,144.26,34,1,1.0
2012-06-18 14:30:00,271.647,42.829,227.067,543.294,1339.97,1111.49,230.097,2679.948,336.109228889,107.917173333,228.192064444,672.218466667,69.8564339143,69.8439685029,0.475790926619,139.712995707,3900.264,3862.894,182.124,7800.544,0.762738921078,0.762798375159,0.832016081568,0.762738437591,6.0,6.0,0.0,10.0,1068.323,1068.661,3.03,2136.654,35,1,1.0
2012-06-18 14:45:00,281.91,53.422,226.408,563.82,415.586,185.68,230.718,831.172,382.532562222,153.78872,228.743842222,765.065124444,36.7174049202,36.405999696,0.69589968943,73.4348098404,1203.01,1118.506,250.316,2406.02,0.995152818268,0.995165074902,0.811285476893,0.995152818268,4.0,4.0,0.0,9.0,133.676,132.258,4.31,267.352,36,1,1.0
2012-06-18 15:00:00,270.705,42.019,226.201,541.41,851.596,622.251,230.427,1703.192,291.24292,62.4441755556,228.798744444,582.48584,28.0657768215,27.8959159999,0.477269580793,56.1315536431,1877.675,1820.797,224.566,3755.35,0.618369514549,0.613825494416,0.71984429009,0.618369514549,2.0,2.0,0.0,4.0,580.891,580.232,4.226,1161.782,37,1,1.0
2012-06-18 15:15:00,318.453,90.041,226.098,636.906,814.942,586.049,230.7,1629.884,367.482156667,138.491348889,228.990807778,734.964313333,45.3904644246,45.5852623097,0.645484918944,90.7809288492,3142.925,3095.252,225.803,6285.85,0.906768520588,0.907744102452,0.862278089176,0.906768520588,3.0,3.0,0.0,19.0,496.489,496.008,4.602,992.978,38,1,1.0
2012-06-18 15:30:00,268.178,39.991,225.74,536.356,483.191,254.722,230.248,966.382,335.287014444,106.20858,229.078434444,670.574028889,54.146450372,54.10594804,0.549972954267,108.292900744,2110.789,2087.04,245.687,4221.578,0.985284225693,0.985245870762,0.725464125378,0.985284225693,4.0,4.0,0.0,11.0,215.013,214.731,4.508,430.026,39,1,1.0
2012-06-18 15:45:00,270.098,42.306,225.702,540.196,2226.94,1998.67,230.511,4453.882,569.530655556,341.062206667,228.468488889,1139.06135111,652.468776772,652.402611424,0.900846552107,1304.93766671,6809.569,6722.411,243.422,13619.094,0.990859173014,0.990857397789,0.888792152371,0.990859175796,8.0,8.0,0.0,20.0,1956.842,1956.364,4.809,3913.686,40,1,1.0
2012-06-18 16:00:00,294.819,67.639,226.323,589.638,2028.21,938.247,1880.6,4056.419,1436.97584111,127.682098889,1309.29377,2873.95171,766.38271816,49.3006719222,743.331284267,1532.76546751,7873.539,1830.519,6193.748,15747.024,0.996800691912,0.708363867691,0.997882618399,0.996800693505,35.0,3.0,32.0,48.0,1733.391,870.608,1654.277,3466.781,41,1,1.0
2012-06-18 16:15:00,243.051,15.667,226.06,486.102,367.993,137.815,230.483,735.986,263.554972222,34.8424388889,228.712533333,527.109944444,35.0197792937,34.9426711923,0.439456479956,70.0395585874,373.017,263.128,203.103,746.034,0.997893771949,0.997941841389,0.709713196471,0.997893771949,3.0,3.0,0.0,4.0,124.942,122.148,4.423,249.884,42,1,1.0
2012-06-18 16:30:00,243.309,15.718,226.352,486.618,1004.73,776.417,230.878,2009.456,300.833286667,72.1831644444,228.650112222,601.666563333,49.8799515172,49.8490919589,0.575620985627,99.759761775,2772.514,2681.052,189.796,5545.02,0.689387674378,0.689140632248,0.829736671603,0.68938821395,6.0,6.0,0.0,7.0,761.421,760.699,4.526,1522.838,43,1,1.0
2012-06-18 16:45:00,242.663,14.817,226.465,485.326,386.259,157.898,231.283,772.518,350.163161111,121.421022222,228.742138889,700.326322222,42.2937745691,42.514211622,0.511894246194,84.5875491383,463.318,363.893,196.293,926.636,0.998245004701,0.998298466797,0.787155114694,0.998245004701,2.0,2.0,0.0,7.0,143.596,143.081,4.818,287.192,44,1,1.0
2012-06-18 17:00:00,242.294,14.636,226.634,484.588,1162.65,934.343,231.339,2325.302,274.95999,46.16807,228.791924444,549.919984444,49.5466609829,49.7034375584,0.778148268927,99.093401675,2387.236,2246.485,263.037,4774.476,0.657799206219,0.660051651402,0.849005591198,0.657798978056,5.0,5.0,0.0,9.0,920.356,919.707,4.705,1840.714,45,1,1.0
2012-06-18 17:15:00,293.366,66.227,226.192,586.732,885.89,657.571,376.015,1771.78,331.168895556,99.8797744444,231.289121111,662.337791111,55.4728179282,49.5953044627,19.2345683367,110.945635856,2029.742,1616.785,532.351,4059.484,0.899492697498,0.880652634756,0.956816815209,0.899492697498,9.0,5.0,4.0,9.0,592.524,591.344,149.823,1185.048,46,0,1.0
2012-06-18 17:30:00,245.601,17.405,226.465,491.202,429.962,200.865,230.568,859.924,321.896784444,93.1206188889,228.776165556,643.793568889,56.1185818726,55.951488524,0.478221887721,112.237163745,867.649,767.178,214.151,1735.298,0.990243031947,0.990198127225,0.780165335223,0.990243031947,7.0,7.0,0.0,11.0,184.361,183.46,4.103,368.722,47,0,1.0
2012-06-18 17:45:00,241.756,15.437,225.966,483.512,733.25,503.783,231.189,1466.5,275.865783333,46.1853255556,229.680457778,551.731566667,35.0984499053,35.0472329064,0.617250096149,70.1968998107,1219.892,1075.594,235.458,2439.784,0.852588032288,0.85202946155,0.801435742485,0.852588032288,3.0,3.0,0.0,3.0,491.494,488.346,5.223,982.988,48,0,1.0
2012-06-18 18:00:00,292.606,66.505,225.693,585.212,945.919,716.48,230.907,1891.838,350.145575556,120.473726667,229.671848889,700.291151111,45.2834200036,45.2592128123,0.666872208307,90.5668400071,1540.391,1400.739,248.912,3080.782,0.840818294955,0.840723298689,0.772519269053,0.840818294955,3.0,3.0,0.0,3.0,653.313,649.975,5.214,1306.626,49,0,1.0
2012-06-18 18:15:00,243.375,14.432,227.726,486.75,366.473,136.139,230.7,732.946,305.193556667,75.5622955556,229.631261111,610.387113333,39.2848054251,39.2470877427,0.367645491754,78.5696108502,475.073,360.166,210.165,950.146,0.996970349348,0.996998597062,0.648270979088,0.996970349348,4.0,4.0,0.0,6.0,123.098,121.707,2.974,246.196,50,0,1.0
2012-06-18 18:30:00,312.358,83.0,228.441,624.716,1257.58,1027.43,230.681,2515.154,341.372881111,111.547264444,229.825603333,682.745748889,64.5169500384,64.505948303,0.320227299331,129.033710549,3813.479,3724.026,198.107,7626.95,0.626581982913,0.626449714015,0.593465078503,0.626582273121,6.0,6.0,0.0,11.0,945.222,944.43,2.24,1890.438,51,0,1.0
2012-06-18 18:45:00,244.633,15.701,228.291,489.266,378.559,148.687,230.907,757.118,358.48886,128.707288889,229.781571111,716.97772,29.5952560841,29.5429075526,0.299474583368,59.1905121682,414.832,319.183,197.997,829.664,0.997271531457,0.997329215805,0.54620068044,0.997271531457,3.0,3.0,0.0,4.0,133.926,132.986,2.616,267.852,52,0,1.0
2012-06-18 19:00:00,241.851,14.599,226.116,483.702,1045.43,815.796,230.079,2090.862,254.926386667,25.9164833333,229.009907778,509.852777778,42.5720974715,42.5114075493,0.553901385216,85.1442775451,1852.066,1724.217,232.391,3704.136,0.650603361546,0.6499085452,0.752795433389,0.650603115606,2.0,2.0,0.0,3.0,803.579,801.197,3.963,1607.16,53,0,1.0
2012-06-18 19:15:00,294.085,66.13,226.54,588.17,973.817,745.912,230.841,1947.634,322.151044444,93.5710255556,228.580018889,644.302088889,42.6815953068,42.6210662311,0.553872228672,85.3631906137,1620.66,1517.242,222.122,3241.32,0.804172489891,0.803649800895,0.81823846033,0.804172489891,3.0,3.0,0.0,6.0,679.732,679.782,4.301,1359.464,54,0,1.0
2012-06-18 19:30:00,293.121,64.848,227.123,586.242,1487.89,1259.12,230.662,2975.78,439.230842222,210.508971111,228.721876667,878.46169,307.123906619,307.071391217,0.391327169548,614.247840982,2742.777,2634.905,222.364,5485.59,0.991410383682,0.99140252291,0.651275252741,0.991410410539,5.0,5.0,0.0,12.0,1194.769,1194.272,3.539,2389.538,55,0,1.0
